46.36	25	38.2	45.2	50.8	57.2	62.5	67	70	57	68.25	70.75	82.5	88.75	115	120
0	48.64	44.25	45.5	49.5	56.25	62.5	67	0	76.17	77.67	74.67	83.33	91.67	115	120
31.54	27.5	38.2	45.5	50.5	57.25	62.5	67	52.82	59.67	65.75	74	86	92.33	115	120
23.5	24.5	35.75	44.25	49.25	55.5	62	65	42.7	58.67	65	73.33	86	92.33	115	120
19.92	21.33	34.17	42.8	49.4	56.4	60	64	36.54	60	62	71.25	83.25	90.5	115	120
14.42	22	33	41.4	47.6	54.2	54.5	60	29.75	63.5	61.4	68.75	78.25	88.75	115	120
9	17.25	30.8	39.5	44.75	51	53	55	37.5	33	60.5	68.33	77.67	90	112.5	117.5
15.43	21.8	32.71	39.6	45.4	53.2	53.6	55	30.62	45.5	59.17	66	74.25	87.5	112.5	117.5
34.86	27.2	33.67	41.2	46.8	52.8	52.5	55	55	50.5	50	64.75	73.75	86.75	112.5	117.5
27.79	23.67	32.33	40.8	46.6	52.4	52.5	55	46.67	53.5	58.2	65	73.5	86.25	112.5	117.5
19.5	20	33	38.4	43.2	49.8	52.5	55	35.42	51	57.17	63	70.5	82.75	112.5	117.5
15.4	17.25	31.33	37	42	49.4	50	55	33.6	35.25	57	63	71.75	83.25	112.5	117.5
31	46.73	58.33	63.75	71.25	83.75	112.5	117.5	15.85	19.6	29.43	33.2	38.2	44.8	42.5	60
23	20.2	31.43	33.2	37.8	44	42.5	50	41.77	48.75	59.83	63	70.5	82.5	110	115
13.93	16.67	30.57	34.4	37.6	44.4	47.5	50	27.54	52.5	59.17	63.75	70.5	82.5	110	115
10.31	15	27.71	33.6	38	43.6	42.5	47.5	23.42	52.5	56.67	63.75	70.5	82	110	115
9	10.71	24.67	30.4	36.2	42.4	45	52.5	22.14	27.14	53	60	68	78	110	115
11.31	16	25.33	31.8	36.4	42	42.5	50	23.23	41.25	53	60	67.5	75.25	110	115
10.57	17.5	24.5	31.4	36.2	42	45	52.5	22.62	45	51	60	66.75	75.25	110	115
9.86	13.33	24	28.6	34.2	41	45	52.5	22.75	50	51	57.4	64.25	74.75	110	115
17.71	16.67	25	31.2	37.4	43	50	55	33.08	52.5	51	58.75	65.5	75.25	110	115
11.33	9.63	22.67	28.8	35	40.6	45	51.5	29.17	23.75	50	58.75	65.5	75.75	108.5	112.5
10.92	14.67	21.8	29	34.4	41.6	45	51.5	24.82	33.2	48.75	58	64.75	74.5	108.5	112.5
17.57	17	25.43	29.4	35.2	41.4	47	50.5	33	40	52.83	57.5	65.5	74	107.5	112.5
25.43	20.67	29	30	36	43.2	48.5	52.5	43.38	49	54.83	58.25	65	73.75	105	110
18.86	18.33	27.29	30.4	35.2	41	46	52.5	33.23	49	54	58.25	65	73.75	102.5	110
15.29	13.57	25.14	28.4	34.6	40.6	44.5	48.5	32.43	28.67	51.67	57	64.25	73	101	107.5
12.14	17	26	28.6	34.8	40.6	44.5	48.5	26	36.75	50.83	57.25	63.5	71.75	101	107.5
26.65	21	24.8	29.8	35.8	41.8	44.5	47	44.92	37.5	47.5	57	63.75	69.5	90	97.5
34.36	21.33	30	31.8	35.6	41.6	44.5	46.5	52.77	45	51	57	62.5	68.25	90	96
30.85	21	29.86	32.4	35.6	41.6	44.5	51.5	49.67	47.5	52.33	55.75	62	67	87.5	97.5
14.14	17.75	28.29	32.6	35.6	41.6	44.5	46.5	31.14	32.57	48.17	54.5	61	66.5	87.5	94
14	22	29.29	32.8	35.6	41.6	44.5	46.5	30	41	50	52.5	58	65.25	84	91.5
21.14	22.5	30.14	32.8	35.8	41.4	41.5	43	36.85	44.4	52.33	55.25	58.75	65	84	89
13.29	19.5	28	30.6	35.8	41.2	42	43	26.33	44	49.83	52.75	58.75	67.25	85	87.5
14.07	16.67	24.5	29.2	35	40	41.5	42.5	26	45	47.8	50.5	57.5	65.5	82.5	86
18.57	20	25.4	31.2	35	41	41.5	42.5	35.86	35.5	46	51.25	58	66	82.5	87.5
10.77	18	25.67	30	34.6	40.8	41.5	42.5	21.33	36.25	48.8	51.25	58.75	66.25	81	86
13.85	19.2	25.17	29.6	34	40	40	41.5	26.08	37.5	48.8	50.75	58.25	66.2	79	82.5
14.79	19.5	25.29	28.8	33.2	37.8	40	41.5	26.69	36.67	47.5	49	56.5	63.25	78.5	82.5
21.36	19.67	25.83	29.8	34.2	38.2	42.5	44	35.46	36.67	47	49	55.5	62.25	77.5	81
14.38	15.22	24.14	29.8	34.4	37.8	42	43.5	27.63	26.88	45	49	55.25	61.25	77.5	81.5
10.86	16.2	24.86	29.8	34.2	37.2	41.5	43	23	33.75	45	49	55.25	61.5	77	80
13.54	16.2	23.33	27.4	31.2	35.6	40.5	42.5	28.91	33.75	45	48.5	53.5	59.75	76	79
27.08	18.25	24.67	28.6	32	36.6	40	42	44.64	35	48	49	54.5	61	75	79
32.54	24.25	27	30.4	32.6	36.8	40	42	53.83	45	49.67	49.75	55.25	61.25	75	79
14.71	19.38	25.71	30.33	30.6	35	40	42	31.57	35.83	49.17	51.2	54.5	60	75	78.5
23.86	19.5	27	32.33	31	34.75	39.5	42	38.42	38.33	49.29	52.2	55.25	63.5	77	78
26.92	22.75	28.5	33.17	32.2	36.2	39.5	42	45.31	38.33	51.67	52.4	55	60.25	75	78
18	23.25	26.63	31.2	33.2	37.2	40.5	42	30.77	39.33	46.86	51	55.5	59.75	75	78
12	21	26.5	31.2	33.6	38	42.5	43.5	23.85	42.5	46.2	50	55.25	59.75	75	78
9.17	10.29	23.86	28.67	31.6	35.8	42	42.5	20.83	20.71	41.83	47	51.25	57.25	75	78
28.43	19.6	29.29	30.6	34.4	37.4	42	42.5	45.77	35	46	48.25	52.5	56.5	75	78
31.93	21	31.33	32.6	35.4	38.2	44	45	47.05	37.33	49.2	48.25	51.75	56.5	75	78
32.46	24.33	34.43	39	38.4	42.2	45	45.5	47.31	42.5	50.83	52.2	53	60.25	76	78
42.85	28.67	38	39	41	45	52.5	55	62.08	53.5	59	55.5	56.5	63.75	81.5	84.5
32.86	31.4	34.17	37.8	39.8	43.8	48.5	49.5	51	52	54.8	55	60.5	64	85.5	88
38.43	33	38	38.8	41.2	44.6	48.5	49.5	55	53.67	60.6	59.75	63	66	86	89
29.29	31.67	36	38.4	40.4	43.8	47.5	48.5	47.5	57	58.8	57	62.5	66.5	86	89.5
17.14	21.67	32.8	36.8	39.6	43.4	46.5	47.5	32.92	51.5	56.2	55.5	61.25	66.25	85	89
11	13.09	29	34	37.4	42.2	45	46.5	27.6	26.78	52	52	59	65	85	89.5
19.29	22	28.17	32.8	35.6	40.6	44	46	34.58	42	50.6	54.25	58.75	63.5	85	88.5
29.36	26.2	29.83	34.2	36.4	41	44.33	47	45.83	45.25	54.6	55.5	60	64.75	85	88.5
31.36	26.33	32.14	35.67	37.2	40.6	43	44.67	46.77	48	51.33	54.4	57.5	62.25	77.5	87.5
20.43	25.33	30.43	34.4	37.2	40.6	43	46	35.38	46.5	49.67	54.25	58.75	62.25	82.5	90
8.83	10.4	24.71	30	32.8	36.4	42	44.33	24	23	46.33	49.25	52.5	58.5	77.5	82.5
10.64	16.8	23.67	29.2	32.2	35.6	40.5	44	22.83	38.75	47.8	49.25	53.25	58	81.5	86.5
11.85	16.6	21.6	28	31.8	35.2	38.5	43	24.55	38.25	42.75	46.75	51	55.5	78.5	86
7.57	13	20	25.4	29.6	32.2	36	40	19.58	38.67	38.5	44.75	49	52.5	76.5	85.5
12.5	14	21.57	25.83	28.4	32	35.5	39.5	23.33	41	39.5	43.4	46.25	49.25	70.5	80.5
16.5	13	24.17	26.6	29.8	32	35.5	39.5	30	27.86	42.6	42.5	46.5	49.4	67.5	78
16.08	17.4	24.5	28	31.4	33.2	36	40	30.4	34.5	42.6	43.5	48	51	66.5	76.5
23.55	21	25.5	28.4	30.8	32.4	36	40	37.22	37.75	43.4	42.75	45.75	47.5	66	75.5
23.27	18	26.17	28.6	30.4	33.6	37	40.5	39.4	42	44.2	43.5	46.5	49.5	68	75
18	18.67	26	28.4	29.8	33.6	36	40.5	30.5	39	41.17	43.2	45.4	49	62.67	68.33
5.6	7.89	21.71	27	29.2	32.8	35	39	20.6	19	37.57	42.6	45.2	48.8	59.33	64.33
14.21	17.8	24.17	27.2	29	32.4	35	36.5	27.43	34.8	41.33	41.6	45.2	47.8	58	61.67
13.08	18	21.5	26.17	29.2	32.83	34	36	24.43	34	37.71	41.33	45.2	47.17	57.67	60.67
20.38	18.5	22.83	26.4	29.4	31.6	34	36	34.07	36.25	41	41.2	45.2	48.6	57.67	60.33
25.43	20	23.33	26.6	29.6	31.6	34	36	38.86	37.75	40.33	41.2	45	48.8	57.67	60
12.86	16	22.4	25.8	29.2	31.2	32.5	33.5	24.85	31.4	41.4	41.2	45	48.8	57.67	60
14.64	13	21	23.4	27.8	30.6	32	33.5	26.62	33.67	38.17	40.2	45	48.8	57.67	60
14.67	14.92	19	22.8	27.8	30.6	32.5	33.5	37.67	26.45	35.17	39.4	45	48.8	57.67	60
13.46	14.2	19.83	24.2	27.6	30.8	32.5	33.5	27.83	32.6	36.5	41.6	45	48.8	57.67	60
16.86	15.75	21.6	24.4	28.4	30.2	32	32.5	28.31	33.75	38	41.4	46	48.8	59.33	61.67
19.21	17	22	25.2	28.4	30.2	34	35	32.15	32.6	37.2	41.4	45.2	47.8	58.33	60.67
13.21	16.75	23.4	26	29.2	32	36	37.5	25.29	33.75	38.22	41.2	45	48.6	57.67	60.33
10.36	14.33	22.17	26.2	29.8	32.8	37.5	37.5	23.36	34.67	36.5	41.2	45	48.8	57.67	60
11	12.55	22.83	26.2	31	33	38	38.5	29.5	23.64	37.57	41.2	46	48.8	59.33	61.67
13.29	16	22.17	26.4	31.2	33	40.5	41	25	31.8	36.86	41.2	46.2	48.8	59.67	62.33
16.93	17	22.6	26.4	31.2	33.2	40.5	41	29.29	30.6	36.4	41.4	46.2	48.8	60	62.67
19.36	19.33	22	25.6	26.2	29.8	32.8	37.5	32.23	35.33	37	40.2	45.2	47.8	58.33	61
15.14	18.67	23.4	25.8	30	32.2	38	38.5	27.86	36.67	37.5	40	45	47.6	57.67	60.33
19.4	16.4	24.5	27	31.2	32.4	38	39	35.2	28	38.57	41	46	47.6	57.67	60.33
11.92	16.67	21.83	26.2	30.8	31.6	36	37	25.33	32.5	37.57	41.2	46.2	47.6	57.67	60
21.85	15.5	23.2	25.5	30.5	31.25	33	34	34.08	31.25	38.17	40	43.75	46.25	52.5	56
20.71	15.67	22	25.2	30.4	31.4	32.5	34	32.26	33	37.29	38.8	43.6	45.8	51	55.33
14.14	17.33	21	24.8	29.8	30.8	32.5	34	25.71	32.67	35.71	38.6	43.6	45.8	50.33	54.33
9.33	12.18	20.6	23.4	27.8	29.2	31.5	32.5	26	19.73	34	37.8	41.8	44.2	50	54.97
15.14	14.2	21.33	22.8	27.2	28.2	30	31.5	24.79	26.4	34.14	37.2	41	43.4	48.67	51.67
18.14	17	20.67	22.6	27	28	30	31.5	28.71	29.25	33.17	36	39.8	42.2	48.33	50.67
13.64	17.33	20.5	22.4	26	27.2	29.5	31	23.29	30	31.57	35.8	38.6	41.4	48	50.33
15	15.33	20.4	21.8	25.2	26.4	28.5	30	24.64	30.33	33.4	35.8	38.4	41.2	48	50.33
11.86	11.33	18.4	21	25	26.4	28.5	30	23.29	20	30.6	33.6	38.6	41.2	48	50.33
14.14	14.57	18.71	21.17	25	26.27	29	31.67	23.86	25.14	30.25	32.83	36.5	40.5	45.75	48.25
23.8	22.33	23.83	25.67	28.5	29.67	33.67	35	34.47	33.67	34.29	36	39.33	42.33	47.25	49
11.69	14.83	21.8	26.25	28.5	29.25	31	33.33	21.92	25.5	32.4	37.25	39.25	42	45.5	48
7.27	14.8	20.5	24.8	27.2	28.8	30.5	31.5	15.93	25.8	31	35.8	38.4	41.4	46	48
12.07	14.17	20.86	22.83	27	28	30.67	33.67	20.27	25.33	31.43	35	38.17	40.6	44.5	48
23.6	17.75	21.4	23	27	29	31	32	33.87	29	32	36.4	39.2	43.5	45.67	48
27.13	20.33	23.4	25.6	28	30	32.5	33.5	37.4	31	33.4	36.6	39	43	46	48
25.73	23.67	26	27.67	29.67	31.83	35	37.33	37.33	33.67	36.38	38.67	40.5	44.17	47	49.75
6.4	11.64	22	25.67	28.33	30.83	35.67	36.67	16.6	19.36	32.57	36.83	39	42.33	46	48.25
16.93	18.8	22.75	28.6	30.6	32.4	35	36.33	26.47	30	33.22	38.2	41.4	43.6	46.5	48.5
25.87	22.2	24.17	29.17	30.67	32.5	37.33	39	36.8	34	35.71	38.5	40.33	43.5	47.25	49
25.53	23	22.86	29.67	31	32.67	36.33	37.33	37.67	36.75	35.88	39.83	41.17	44.17	47.75	49.5
21.86	22.5	23.67	27.67	29.5	31.17	33.33	35	32.21	36	36.33	39.33	41.33	43.5	46.25	49.25
9.83	16	18.4	22	25.8	29	31	33	20	30.25	32.2	36.6	39.6	42.8	44.75	48.5
8.67	13.67	17.83	22	25.8	29.2	31	35.67	17.08	23.5	29.43	35.6	38.8	42.8	45.25	49.25
8.43	12	16.4	20.8	24.2	27.4	29	30	16.57	23	28.5	32.8	37.2	40.4	44.33	45
8.13	11.6	14.33	18.67	21.5	24.67	27.67	30	15.27	21.4	25	30	33.67	37	41.75	43.75
7	8.6	14.63	19	21.67	25	27.67	30	14.71	15.8	25.75	29.67	33.67	37.17	40.75	43
7.86	10.43	15.14	18.2	21.4	23.8	26.5	27.5	15.07	19.86	25.5	29.6	33.4	35.6	40.67	42
9.87	12.17	15.14	17.5	20.4	23.6	26.5	27.5	16.87	21.33	25.5	28.83	31.8	34.6	40.67	41.67
13.4	13.5	15.5	18.2	20.2	23	26	27.5	21.93	24.75	26.57	29.4	31.8	34.6	40.67	41.67
